spa_booking_id,property_id,guest_id,customer_type,service_name,booking_date,service_date,duration_minutes,price,status
SP120456,P05,G15842,inhouse,Hot Stone Massage,2025-02-16,2025-02-17,90,977000,completed
SP120457,P05,G13151,inhouse,Hot Stone Massage,2025-02-16,2025-02-17,90,977000,completed
SP120458,P05,G12543,inhouse,Aromatherapy Massage 90min,2025-02-17,2025-02-17,90,805000,completed
SP120459,P05,G12791,inhouse,Couple Package,2025-02-15,2025-02-17,120,2070000,completed
SP120460,P05,G13346,inhouse,Balinese Massage 90min,2025-02-17,2025-02-17,90,748000,completed
SP120461,P05,G08330,inhouse,Aromatherapy Massage 90min,2025-02-16,2025-02-17,90,805000,completed
SP120462,P05,G03005,inhouse,Facial Treatment,2025-02-17,2025-02-17,60,460000,completed
SP120463,P05,G03624,inhouse,Hot Stone Massage,2025-02-17,2025-02-17,90,977000,completed
SP120464,P05,G16978,inhouse,Hot Stone Massage,2025-02-17,2025-02-17,90,977000,completed
SP120465,P05,G16684,walk-in,Balinese Massage 60min,2025-02-17,2025-02-17,60,517000,cancelled
SP120466,P05,G16955,inhouse,Couple Package,2025-02-18,2025-02-18,120,2070000,cancelled
SP120467,P05,G10309,inhouse,Couple Package,2025-02-17,2025-02-18,120,2070000,completed
SP120468,P05,G03624,inhouse,Hot Stone Massage,2025-02-18,2025-02-18,90,977000,completed
SP120469,P05,G13713,inhouse,Aromatherapy Massage 60min,2025-02-15,2025-02-18,60,575000,completed
SP120470,P05,G11661,inhouse,Couple Package,2025-02-13,2025-02-18,120,2070000,completed
SP120471,P05,G05023,inhouse,Balinese Massage 90min,2025-02-18,2025-02-18,90,748000,completed
SP120472,P05,G13676,inhouse,Aromatherapy Massage 60min,2025-02-18,2025-02-18,60,575000,completed
SP120473,P05,G00650,inhouse,Balinese Massage 60min,2025-02-18,2025-02-18,60,517000,completed
SP120474,P05,G03126,inhouse,Balinese Massage 60min,2025-02-18,2025-02-18,60,517000,completed
SP120475,P05,G19782,walk-in,Couple Package,2025-02-16,2025-02-18,120,2070000,completed
SP120476,P05,G20745,walk-in,Reflexology,2025-02-13,2025-02-18,45,322000,completed
SP120477,P05,,walk-in,Facial Treatment,2025-02-17,2025-02-18,60,460000,completed
SP120478,P05,G16939,inhouse,Aromatherapy Massage 60min,2025-02-19,2025-02-19,60,575000,completed
SP120479,P05,G03126,inhouse,Balinese Massage 90min,2025-02-17,2025-02-19,90,748000,completed
SP120480,P05,G16458,inhouse,Aromatherapy Massage 60min,2025-02-19,2025-02-19,60,575000,completed
SP120481,P05,G11615,inhouse,Reflexology,2025-02-17,2025-02-19,45,322000,completed
SP120482,P05,G14740,inhouse,Balinese Massage 60min,2025-02-18,2025-02-19,60,517000,completed
SP120483,P05,G15553,inhouse,Couple Package,2025-02-18,2025-02-19,120,2070000,completed
SP120484,P05,G16401,inhouse,Hot Stone Massage,2025-02-19,2025-02-19,90,977000,completed
SP120485,P05,G05496,inhouse,Aromatherapy Massage 60min,2025-02-16,2025-02-19,60,575000,completed
SP120486,P05,G05553,inhouse,Balinese Massage 60min,2025-02-19,2025-02-19,60,517000,completed
SP120487,P05,G09631,inhouse,Balinese Massage 90min,2025-02-19,2025-02-19,90,748000,completed
SP120488,P05,G19941,walk-in,Facial Treatment,2025-02-18,2025-02-19,60,460000,completed
SP120489,P05,G03475,inhouse,Balinese Massage 60min,2025-02-19,2025-02-20,60,517000,completed
SP120490,P05,G07336,inhouse,Balinese Massage 90min,2025-02-20,2025-02-20,90,748000,completed
SP120491,P05,G03050,inhouse,Couple Package,2025-02-20,2025-02-20,120,2070000,completed
SP120492,P05,G04091,inhouse,Facial Treatment,2025-02-20,2025-02-20,60,460000,completed
SP120493,P05,G03050,inhouse,Balinese Massage 90min,2025-02-16,2025-02-20,90,748000,completed
SP120494,P05,G10309,inhouse,Balinese Massage 60min,2025-02-20,2025-02-20,60,517000,cancelled
SP120495,P05,G03050,inhouse,Balinese Massage 60min,2025-02-19,2025-02-20,60,517000,completed
SP120496,P05,G04091,inhouse,Aromatherapy Massage 90min,2025-02-18,2025-02-20,90,805000,completed
SP120497,P05,G11460,inhouse,Hot Stone Massage,2025-02-20,2025-02-20,90,977000,completed
SP120498,P05,G11460,inhouse,Hot Stone Massage,2025-02-18,2025-02-21,90,977000,completed
SP120499,P05,G07611,inhouse,Couple Package,2025-02-18,2025-02-21,120,2070000,completed
SP120500,P05,G12405,inhouse,Couple Package,2025-02-21,2025-02-21,120,2070000,completed
SP120501,P05,G03433,inhouse,Body Scrub,2025-02-16,2025-02-21,45,402000,completed
SP120502,P05,G15553,inhouse,Balinese Massage 60min,2025-02-19,2025-02-21,60,517000,completed
SP120503,P05,G08528,inhouse,Hot Stone Massage,2025-02-21,2025-02-21,90,977000,completed
SP120504,P05,G06150,inhouse,Balinese Massage 90min,2025-02-21,2025-02-21,90,748000,completed
SP120505,P05,G16955,inhouse,Couple Package,2025-02-21,2025-02-21,120,2070000,completed
SP120506,P05,G02994,inhouse,Balinese Massage 60min,2025-02-21,2025-02-21,60,517000,completed
SP120507,P05,G10147,inhouse,Balinese Massage 90min,2025-02-20,2025-02-21,90,748000,completed
SP120508,P05,G15210,inhouse,Aromatherapy Massage 60min,2025-02-21,2025-02-21,60,575000,completed
SP120509,P05,G17373,inhouse,Facial Treatment,2025-02-21,2025-02-21,60,460000,completed
SP120510,P05,G12405,inhouse,Hot Stone Massage,2025-02-17,2025-02-21,90,977000,completed
SP120511,P05,G12712,inhouse,Balinese Massage 90min,2025-02-21,2025-02-21,90,748000,completed
SP120512,P05,G08661,inhouse,Facial Treatment,2025-02-16,2025-02-21,60,460000,completed
SP120513,P05,G23877,walk-in,Reflexology,2025-02-20,2025-02-21,45,322000,completed
SP120514,P05,,walk-in,Balinese Massage 60min,2025-02-21,2025-02-21,60,517000,completed
SP120515,P05,G18608,walk-in,Balinese Massage 60min,2025-02-19,2025-02-21,60,517000,completed
SP120516,P05,G20539,walk-in,Balinese Massage 60min,2025-02-18,2025-02-21,60,517000,completed
SP120517,P05,,walk-in,Balinese Massage 60min,2025-02-21,2025-02-21,60,517000,completed
SP120518,P05,G19753,walk-in,Balinese Massage 60min,2025-02-20,2025-02-21,60,517000,completed
SP120519,P05,G08809,inhouse,Balinese Massage 90min,2025-02-22,2025-02-22,90,748000,completed
SP120520,P05,G05040,inhouse,Facial Treatment,2025-02-17,2025-02-22,60,460000,completed
SP120521,P05,G08528,inhouse,Balinese Massage 90min,2025-02-22,2025-02-22,90,748000,completed
SP120522,P05,G03433,inhouse,Couple Package,2025-02-22,2025-02-22,120,2070000,completed
SP120523,P05,G10612,inhouse,Balinese Massage 60min,2025-02-22,2025-02-22,60,517000,completed
SP120524,P05,G00514,inhouse,Balinese Massage 90min,2025-02-22,2025-02-22,90,748000,completed
SP120525,P05,G15707,inhouse,Body Scrub,2025-02-22,2025-02-22,45,402000,completed
SP120526,P05,G04121,inhouse,Hot Stone Massage,2025-02-17,2025-02-22,90,977000,completed
SP120527,P05,G08760,inhouse,Balinese Massage 60min,2025-02-21,2025-02-22,60,517000,completed
SP120528,P05,G03050,inhouse,Couple Package,2025-02-22,2025-02-22,120,2070000,completed
SP120529,P05,G04121,inhouse,Balinese Massage 60min,2025-02-19,2025-02-22,60,517000,completed
SP120530,P05,G11425,inhouse,Couple Package,2025-02-22,2025-02-22,120,2070000,completed
SP120531,P05,G11425,inhouse,Aromatherapy Massage 60min,2025-02-21,2025-02-22,60,575000,completed
SP120532,P05,G04121,inhouse,Aromatherapy Massage 60min,2025-02-20,2025-02-22,60,575000,completed
SP120533,P05,G16257,inhouse,Balinese Massage 60min,2025-02-21,2025-02-22,60,517000,completed
SP120534,P05,,walk-in,Balinese Massage 60min,2025-02-22,2025-02-22,60,517000,completed
SP120535,P05,,walk-in,Facial Treatment,2025-02-19,2025-02-22,60,460000,completed
SP120536,P05,G02356,inhouse,Facial Treatment,2025-02-18,2025-02-23,60,460000,completed
SP120537,P05,G06995,inhouse,Balinese Massage 90min,2025-02-18,2025-02-23,90,748000,completed
SP120538,P05,G17802,inhouse,Facial Treatment,2025-02-20,2025-02-23,60,460000,completed
SP120539,P05,G02356,inhouse,Balinese Massage 60min,2025-02-23,2025-02-23,60,517000,completed
SP120540,P05,G13094,inhouse,Balinese Massage 60min,2025-02-22,2025-02-23,60,517000,completed
SP120541,P05,G04016,inhouse,Hot Stone Massage,2025-02-21,2025-02-23,90,977000,completed
SP120542,P05,G05040,inhouse,Balinese Massage 60min,2025-02-23,2025-02-23,60,517000,completed
SP120543,P05,G03050,inhouse,Aromatherapy Massage 90min,2025-02-23,2025-02-23,90,805000,completed
SP120544,P05,G08003,inhouse,Aromatherapy Massage 90min,2025-02-21,2025-02-23,90,805000,completed
SP120545,P05,G06936,inhouse,Balinese Massage 60min,2025-02-23,2025-02-23,60,517000,cancelled
SP120546,P05,G24239,walk-in,Facial Treatment,2025-02-23,2025-02-23,60,460000,completed
SP120547,P05,,walk-in,Facial Treatment,2025-02-22,2025-02-23,60,460000,completed
SP120548,P05,G06289,inhouse,Balinese Massage 60min,2025-02-22,2025-02-24,60,517000,completed
SP120549,P05,G06150,inhouse,Aromatherapy Massage 90min,2025-02-21,2025-02-24,90,805000,completed
SP120550,P05,G08003,inhouse,Balinese Massage 60min,2025-02-24,2025-02-24,60,517000,completed
SP120551,P05,G05040,inhouse,Balinese Massage 90min,2025-02-23,2025-02-24,90,748000,completed
SP120552,P05,G11776,inhouse,Facial Treatment,2025-02-20,2025-02-24,60,460000,completed
SP120553,P05,G14183,inhouse,Balinese Massage 90min,2025-02-24,2025-02-24,90,748000,completed
SP120554,P05,G08830,inhouse,Balinese Massage 60min,2025-02-21,2025-02-24,60,517000,completed
SP120555,P05,G02360,inhouse,Facial Treatment,2025-02-24,2025-02-24,60,460000,completed
SP120556,P05,G00079,inhouse,Balinese Massage 60min,2025-02-24,2025-02-24,60,517000,completed
SP120557,P05,G11050,inhouse,Aromatherapy Massage 60min,2025-02-22,2025-02-24,60,575000,completed
SP120558,P05,G06995,inhouse,Aromatherapy Massage 60min,2025-02-24,2025-02-24,60,575000,completed
SP120559,P05,G01598,walk-in,Aromatherapy Massage 60min,2025-02-24,2025-02-24,60,575000,completed
SP120560,P05,G09875,inhouse,Balinese Massage 90min,2025-02-25,2025-02-25,90,748000,completed
SP120561,P05,G09897,inhouse,Balinese Massage 90min,2025-02-21,2025-02-25,90,748000,completed
SP120562,P05,G10672,inhouse,Reflexology,2025-02-25,2025-02-25,45,322000,completed
SP120563,P05,G06150,inhouse,Hot Stone Massage,2025-02-24,2025-02-25,90,977000,cancelled
SP120564,P05,G02356,inhouse,Couple Package,2025-02-24,2025-02-25,120,2070000,completed
SP120565,P05,G07402,inhouse,Balinese Massage 90min,2025-02-24,2025-02-25,90,748000,completed
SP120566,P05,G08003,inhouse,Reflexology,2025-02-25,2025-02-25,45,322000,completed
SP120567,P05,G03224,inhouse,Hot Stone Massage,2025-02-25,2025-02-25,90,977000,completed
SP120568,P05,G11516,inhouse,Balinese Massage 90min,2025-02-25,2025-02-25,90,748000,completed
SP120569,P05,G16147,inhouse,Hot Stone Massage,2025-02-25,2025-02-25,90,977000,completed
SP120570,P05,G11776,inhouse,Facial Treatment,2025-02-25,2025-02-25,60,460000,completed
SP120571,P05,G07402,inhouse,Aromatherapy Massage 90min,2025-02-24,2025-02-25,90,805000,cancelled
SP120572,P05,G12228,inhouse,Balinese Massage 60min,2025-02-24,2025-02-25,60,517000,completed
SP120573,P05,G06995,inhouse,Balinese Massage 90min,2025-02-23,2025-02-25,90,748000,completed
SP120574,P05,G03224,inhouse,Hot Stone Massage,2025-02-25,2025-02-25,90,977000,completed
SP120575,P05,G07402,inhouse,Aromatherapy Massage 60min,2025-02-24,2025-02-25,60,575000,completed
SP120576,P05,G23582,walk-in,Body Scrub,2025-02-25,2025-02-25,45,402000,completed
SP120577,P05,G22995,walk-in,Facial Treatment,2025-02-24,2025-02-25,60,460000,completed
SP120578,P05,G00840,inhouse,Hot Stone Massage,2025-02-26,2025-02-26,90,977000,completed
SP120579,P05,G14835,inhouse,Balinese Massage 60min,2025-02-26,2025-02-26,60,517000,completed
SP120580,P05,G11470,inhouse,Couple Package,2025-02-25,2025-02-26,120,2070000,completed
SP120581,P05,G03224,inhouse,Facial Treatment,2025-02-26,2025-02-26,60,460000,completed
SP120582,P05,G14427,inhouse,Hot Stone Massage,2025-02-24,2025-02-26,90,977000,completed
SP120583,P05,G00978,inhouse,Balinese Massage 60min,2025-02-26,2025-02-26,60,517000,completed
SP120584,P05,G03508,inhouse,Balinese Massage 60min,2025-02-26,2025-02-26,60,517000,completed
SP120585,P05,G10641,inhouse,Couple Package,2025-02-25,2025-02-26,120,2070000,completed
SP120586,P05,G11516,inhouse,Balinese Massage 90min,2025-02-26,2025-02-26,90,748000,completed
SP120587,P05,G13282,inhouse,Couple Package,2025-02-24,2025-02-27,120,2070000,completed
SP120588,P05,G11317,inhouse,Hot Stone Massage,2025-02-27,2025-02-27,90,977000,completed
SP120589,P05,G06936,inhouse,Couple Package,2025-02-27,2025-02-27,120,2070000,cancelled
SP120590,P05,G08853,inhouse,Balinese Massage 90min,2025-02-27,2025-02-27,90,748000,completed
SP120591,P05,G16212,inhouse,Hot Stone Massage,2025-02-25,2025-02-27,90,977000,completed
SP120592,P05,G08417,inhouse,Hot Stone Massage,2025-02-27,2025-02-27,90,977000,completed
SP120593,P05,G06785,inhouse,Balinese Massage 90min,2025-02-25,2025-02-27,90,748000,completed
SP120594,P05,G15553,inhouse,Balinese Massage 90min,2025-02-24,2025-02-27,90,748000,completed
SP120595,P05,G01609,inhouse,Balinese Massage 60min,2025-02-27,2025-02-27,60,517000,completed
SP120596,P05,G10382,inhouse,Balinese Massage 90min,2025-02-27,2025-02-27,90,748000,completed
SP120597,P05,G15833,inhouse,Balinese Massage 60min,2025-02-27,2025-02-27,60,517000,completed
SP120598,P05,G19961,walk-in,Balinese Massage 60min,2025-02-27,2025-02-27,60,517000,completed
SP120599,P05,,walk-in,Body Scrub,2025-02-27,2025-02-27,45,402000,completed
SP120600,P05,,walk-in,Aromatherapy Massage 60min,2025-02-26,2025-02-27,60,575000,completed
SP120601,P05,,walk-in,Aromatherapy Massage 60min,2025-02-27,2025-02-27,60,575000,completed
SP120602,P05,G19769,walk-in,Body Scrub,2025-02-26,2025-02-27,45,402000,completed
SP120603,P05,G13282,inhouse,Balinese Massage 60min,2025-02-28,2025-02-28,60,517000,completed
SP120604,P05,G15833,inhouse,Balinese Massage 60min,2025-02-27,2025-02-28,60,517000,completed
SP120605,P05,G07653,inhouse,Couple Package,2025-02-28,2025-02-28,120,2070000,completed
SP120606,P05,G02031,inhouse,Facial Treatment,2025-02-25,2025-02-28,60,460000,completed
SP120607,P05,G14163,inhouse,Balinese Massage 90min,2025-02-23,2025-02-28,90,748000,completed
SP120608,P05,G10382,inhouse,Balinese Massage 60min,2025-02-28,2025-02-28,60,517000,completed
SP120609,P05,G01197,inhouse,Aromatherapy Massage 90min,2025-02-28,2025-02-28,90,805000,completed
SP120610,P05,G05095,inhouse,Couple Package,2025-02-27,2025-02-28,120,2070000,completed
SP120611,P05,G00519,inhouse,Hot Stone Massage,2025-02-28,2025-02-28,90,977000,completed
SP120612,P05,G15833,inhouse,Balinese Massage 90min,2025-02-28,2025-02-28,90,748000,completed
SP120613,P05,G19985,walk-in,Facial Treatment,2025-02-27,2025-02-28,60,460000,completed
SP120614,P05,G21839,walk-in,Body Scrub,2025-02-26,2025-02-28,45,402000,completed
SP120615,P05,G20993,walk-in,Couple Package,2025-02-27,2025-02-28,120,2070000,cancelled
SP120616,P05,G04055,inhouse,Couple Package,2025-03-01,2025-03-01,120,2070000,completed
SP120617,P05,G17934,inhouse,Couple Package,2025-03-01,2025-03-01,120,2070000,completed
SP120618,P05,G11377,inhouse,Aromatherapy Massage 60min,2025-02-28,2025-03-01,60,575000,completed
SP120619,P05,G06839,inhouse,Hot Stone Massage,2025-03-01,2025-03-01,90,977000,completed
SP120620,P05,G04402,inhouse,Couple Package,2025-02-25,2025-03-01,120,2070000,completed
SP120621,P05,G09417,inhouse,Aromatherapy Massage 90min,2025-03-01,2025-03-01,90,805000,completed
SP120622,P05,G09080,inhouse,Aromatherapy Massage 90min,2025-02-28,2025-03-01,90,805000,completed
SP120623,P05,G09451,inhouse,Facial Treatment,2025-03-01,2025-03-01,60,460000,completed
SP120624,P05,G11377,inhouse,Aromatherapy Massage 60min,2025-02-28,2025-03-01,60,575000,completed
SP120625,P05,G13790,inhouse,Aromatherapy Massage 60min,2025-03-01,2025-03-01,60,575000,completed
SP120626,P05,,walk-in,Aromatherapy Massage 90min,2025-03-01,2025-03-01,90,805000,completed
SP120627,P05,,walk-in,Aromatherapy Massage 90min,2025-02-25,2025-03-01,90,805000,completed
SP120628,P05,G22025,walk-in,Reflexology,2025-03-01,2025-03-01,45,322000,completed
SP120629,P05,G20249,walk-in,Facial Treatment,2025-03-01,2025-03-01,60,460000,cancelled
SP120630,P05,G21607,walk-in,Facial Treatment,2025-02-25,2025-03-01,60,460000,completed
SP120631,P05,G21151,walk-in,Aromatherapy Massage 60min,2025-03-01,2025-03-01,60,575000,completed
SP120632,P05,G21295,walk-in,Aromatherapy Massage 60min,2025-03-01,2025-03-01,60,575000,completed
SP120633,P05,G02123,inhouse,Hot Stone Massage,2025-03-01,2025-03-02,90,977000,completed
SP120634,P05,G00122,inhouse,Body Scrub,2025-02-27,2025-03-02,45,402000,completed
SP120635,P05,G05886,inhouse,Couple Package,2025-03-02,2025-03-02,120,2070000,completed
SP120636,P05,G09725,inhouse,Balinese Massage 60min,2025-03-01,2025-03-02,60,517000,completed
SP120637,P05,G13790,inhouse,Balinese Massage 90min,2025-03-02,2025-03-02,90,748000,completed
SP120638,P05,G08417,inhouse,Balinese Massage 90min,2025-03-02,2025-03-02,90,748000,completed
SP120639,P05,G14163,inhouse,Balinese Massage 60min,2025-02-26,2025-03-02,60,517000,completed
SP120640,P05,G09451,inhouse,Facial Treatment,2025-03-02,2025-03-02,60,460000,completed
SP120641,P05,G22553,walk-in,Body Scrub,2025-03-02,2025-03-02,45,402000,completed
SP120642,P05,G21465,walk-in,Reflexology,2025-02-26,2025-03-02,45,322000,cancelled
SP120643,P05,,walk-in,Facial Treatment,2025-03-02,2025-03-02,60,460000,completed
SP120644,P05,G06810,inhouse,Aromatherapy Massage 60min,2025-03-02,2025-03-03,60,575000,completed
SP120645,P05,G04572,inhouse,Balinese Massage 90min,2025-03-01,2025-03-03,90,748000,completed
SP120646,P05,G09364,inhouse,Balinese Massage 60min,2025-03-03,2025-03-03,60,517000,completed
SP120647,P05,G13790,inhouse,Balinese Massage 60min,2025-03-01,2025-03-03,60,517000,completed
SP120648,P05,G10370,inhouse,Aromatherapy Massage 60min,2025-03-03,2025-03-03,60,575000,completed
SP120649,P05,,walk-in,Body Scrub,2025-03-03,2025-03-03,45,402000,completed
SP120650,P05,G14712,inhouse,Balinese Massage 60min,2025-03-03,2025-03-04,60,517000,completed
SP120651,P05,G14820,inhouse,Aromatherapy Massage 60min,2025-03-04,2025-03-04,60,575000,completed
SP120652,P05,G11831,inhouse,Couple Package,2025-03-01,2025-03-04,120,2070000,completed
SP120653,P05,G17641,inhouse,Facial Treatment,2025-02-27,2025-03-04,60,460000,completed
SP120654,P05,G05366,inhouse,Reflexology,2025-03-04,2025-03-04,45,322000,completed
SP120655,P05,G00656,inhouse,Reflexology,2025-03-04,2025-03-04,45,322000,completed
SP120656,P05,G02761,inhouse,Balinese Massage 90min,2025-03-04,2025-03-04,90,748000,cancelled
SP120657,P05,G09828,inhouse,Couple Package,2025-02-27,2025-03-04,120,2070000,completed
SP120658,P05,G09364,inhouse,Couple Package,2025-03-04,2025-03-04,120,2070000,completed
SP120659,P05,G22794,walk-in,Balinese Massage 60min,2025-03-04,2025-03-04,60,517000,completed
SP120660,P05,G21188,walk-in,Facial Treatment,2025-02-28,2025-03-04,60,460000,completed
SP120661,P05,G15558,inhouse,Facial Treatment,2025-03-05,2025-03-05,60,460000,completed
SP120662,P05,G16640,inhouse,Balinese Massage 90min,2025-03-05,2025-03-05,90,748000,completed
SP120663,P05,G17489,inhouse,Balinese Massage 90min,2025-03-05,2025-03-05,90,748000,cancelled
SP120664,P05,G12785,inhouse,Balinese Massage 90min,2025-03-05,2025-03-05,90,748000,completed
SP120665,P05,G16329,inhouse,Aromatherapy Massage 90min,2025-03-05,2025-03-05,90,805000,completed
SP120666,P05,G09788,inhouse,Aromatherapy Massage 90min,2025-02-28,2025-03-05,90,805000,completed
SP120667,P05,G09788,inhouse,Balinese Massage 90min,2025-03-04,2025-03-05,90,748000,completed
SP120668,P05,G13824,inhouse,Facial Treatment,2025-03-03,2025-03-05,60,460000,completed
SP120669,P05,G08953,inhouse,Facial Treatment,2025-03-05,2025-03-05,60,460000,completed
SP120670,P05,G07470,inhouse,Hot Stone Massage,2025-03-05,2025-03-05,90,977000,completed
SP120671,P05,,walk-in,Body Scrub,2025-03-05,2025-03-05,45,402000,completed
SP120672,P05,,walk-in,Facial Treatment,2025-03-05,2025-03-05,60,460000,completed
