review_id,employee_id,review_period,score,notes
PR03179,E0637,2026-S1,3.66,Perlu sedikit peningkatan di komunikasi tim
PR03180,E0638,2023-S2,3.02,"Kinerja cukup, ada ruang perbaikan"
PR03181,E0638,2024-S1,3.03,Perlu peningkatan konsistensi
PR03182,E0638,2024-S2,3.11,Perlu peningkatan konsistensi
PR03183,E0638,2025-S1,2.99,"Kinerja cukup, ada ruang perbaikan"
PR03184,E0638,2025-S2,2.99,Perlu peningkatan konsistensi
PR03185,E0638,2026-S1,3.07,"Kinerja cukup, ada ruang perbaikan"
PR03186,E0639,2023-S2,3.99,"Kinerja baik, memenuhi target"
PR03187,E0639,2024-S1,3.89,Stabil dan dapat diandalkan
PR03188,E0639,2024-S2,3.74,Perlu sedikit peningkatan di komunikasi tim
PR03189,E0639,2025-S1,4.06,Stabil dan dapat diandalkan
PR03190,E0639,2025-S2,4.06,"Kinerja baik, memenuhi target"
PR03191,E0639,2026-S1,3.97,"Kinerja baik, memenuhi target"
PR03192,E0640,2023-S2,3.36,"Kinerja cukup, ada ruang perbaikan"
PR03193,E0640,2024-S1,3.68,"Kinerja baik, memenuhi target"
PR03194,E0640,2024-S2,3.81,"Kinerja baik, memenuhi target"
PR03195,E0640,2025-S1,3.75,Stabil dan dapat diandalkan
PR03196,E0640,2025-S2,4.04,"Kinerja baik, memenuhi target"
PR03197,E0640,2026-S1,3.99,Stabil dan dapat diandalkan
PR03198,E0641,2023-S2,4.21,Stabil dan dapat diandalkan
PR03199,E0641,2024-S1,3.62,"Kinerja baik, memenuhi target"
PR03200,E0641,2024-S2,4.16,"Kinerja baik, memenuhi target"
PR03201,E0641,2025-S1,4.12,Stabil dan dapat diandalkan
PR03202,E0641,2025-S2,4.28,Perlu sedikit peningkatan di komunikasi tim
PR03203,E0641,2026-S1,4.42,"Sangat diandalkan tim, guest feedback positif"
PR03204,E0642,2023-S2,3.28,Beberapa target belum tercapai
PR03205,E0642,2024-S1,3.41,Beberapa target belum tercapai
PR03206,E0642,2024-S2,3.26,Perlu peningkatan konsistensi
PR03207,E0642,2025-S1,3.48,Beberapa target belum tercapai
PR03208,E0642,2025-S2,3.25,"Kinerja cukup, ada ruang perbaikan"
PR03209,E0642,2026-S1,3.27,"Kinerja cukup, ada ruang perbaikan"
PR03210,E0643,2025-S2,3.37,Beberapa target belum tercapai
PR03211,E0643,2026-S1,3.36,Beberapa target belum tercapai
PR03212,E0644,2023-S2,3.07,"Kinerja cukup, ada ruang perbaikan"
PR03213,E0644,2024-S1,3.18,"Kinerja cukup, ada ruang perbaikan"
PR03214,E0644,2024-S2,3.09,Beberapa target belum tercapai
PR03215,E0644,2025-S1,2.94,Perlu peningkatan konsistensi
PR03216,E0644,2025-S2,3.02,Perlu peningkatan konsistensi
PR03217,E0644,2026-S1,2.88,Perlu peningkatan konsistensi
PR03218,E0645,2023-S2,3.74,Stabil dan dapat diandalkan
PR03219,E0645,2024-S1,3.81,Perlu sedikit peningkatan di komunikasi tim
PR03220,E0645,2024-S2,3.5,Perlu sedikit peningkatan di komunikasi tim
PR03221,E0645,2025-S1,3.71,Perlu sedikit peningkatan di komunikasi tim
PR03222,E0645,2025-S2,3.37,"Kinerja cukup, ada ruang perbaikan"
PR03223,E0645,2026-S1,3.59,"Kinerja baik, memenuhi target"
PR03224,E0646,2023-S2,4.25,"Kinerja baik, memenuhi target"
PR03225,E0646,2024-S1,3.79,Perlu sedikit peningkatan di komunikasi tim
PR03226,E0646,2024-S2,4.27,Perlu sedikit peningkatan di komunikasi tim
PR03227,E0646,2025-S1,3.89,Stabil dan dapat diandalkan
PR03228,E0646,2025-S2,4.13,Stabil dan dapat diandalkan
PR03229,E0646,2026-S1,4.19,Perlu sedikit peningkatan di komunikasi tim
PR03230,E0647,2023-S2,2.84,Perlu peningkatan konsistensi
PR03231,E0647,2024-S1,2.87,"Kinerja cukup, ada ruang perbaikan"
PR03232,E0647,2024-S2,3.01,Beberapa target belum tercapai
PR03233,E0647,2025-S1,2.69,"Kinerja cukup, ada ruang perbaikan"
PR03234,E0647,2025-S2,2.89,"Kinerja cukup, ada ruang perbaikan"
PR03235,E0647,2026-S1,2.87,Perlu peningkatan konsistensi
PR03236,E0648,2023-S2,3.66,Perlu sedikit peningkatan di komunikasi tim
PR03237,E0648,2024-S1,3.55,Stabil dan dapat diandalkan
PR03238,E0648,2024-S2,3.66,Stabil dan dapat diandalkan
PR03239,E0648,2025-S1,3.26,Beberapa target belum tercapai
PR03240,E0648,2025-S2,3.61,Perlu sedikit peningkatan di komunikasi tim
PR03241,E0648,2026-S1,3.48,"Kinerja cukup, ada ruang perbaikan"
PR03242,E0649,2023-S2,2.41,"Kinerja di bawah standar, perlu coaching intensif"
PR03243,E0649,2024-S1,2.49,Beberapa keluhan terkait kedisiplinan
PR03244,E0650,2023-S2,4.85,"Sangat diandalkan tim, guest feedback positif"
PR03245,E0650,2024-S1,4.84,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR03246,E0650,2024-S2,4.9,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR03247,E0650,2025-S1,4.74,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR03248,E0650,2025-S2,4.84,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR03249,E0650,2026-S1,4.8,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR03250,E0651,2023-S2,4.82,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR03251,E0651,2024-S1,4.72,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR03252,E0651,2024-S2,4.32,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR03253,E0651,2025-S1,4.65,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR03254,E0651,2025-S2,4.66,"Sangat diandalkan tim, guest feedback positif"
PR03255,E0651,2026-S1,4.67,"Sangat diandalkan tim, guest feedback positif"
PR03256,E0652,2024-S2,3.23,Perlu peningkatan konsistensi
PR03257,E0652,2025-S1,3.45,Perlu peningkatan konsistensi
PR03258,E0652,2025-S2,3.47,Beberapa target belum tercapai
PR03259,E0652,2026-S1,3.17,Perlu peningkatan konsistensi
PR03260,E0653,2023-S2,5.0,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR03261,E0653,2024-S1,4.73,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR03262,E0653,2024-S2,5.0,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR03263,E0653,2025-S1,4.88,"Sangat diandalkan tim, guest feedback positif"
PR03264,E0654,2023-S2,4.22,"Kinerja baik, memenuhi target"
PR03265,E0654,2024-S1,3.75,Stabil dan dapat diandalkan
PR03266,E0654,2024-S2,3.89,"Kinerja baik, memenuhi target"
PR03267,E0654,2025-S1,4.1,Stabil dan dapat diandalkan
PR03268,E0654,2025-S2,4.08,Perlu sedikit peningkatan di komunikasi tim
PR03269,E0654,2026-S1,3.92,"Kinerja baik, memenuhi target"
PR03270,E0655,2023-S2,4.58,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR03271,E0655,2024-S1,4.56,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR03272,E0655,2024-S2,4.74,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR03273,E0655,2025-S1,4.66,"Sangat diandalkan tim, guest feedback positif"
PR03274,E0655,2025-S2,4.7,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR03275,E0655,2026-S1,4.78,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR03276,E0656,2023-S2,4.1,"Kinerja baik, memenuhi target"
PR03277,E0656,2024-S1,3.85,"Kinerja baik, memenuhi target"
PR03278,E0656,2024-S2,3.78,"Kinerja baik, memenuhi target"
PR03279,E0656,2025-S1,3.97,Stabil dan dapat diandalkan
PR03280,E0656,2025-S2,3.99,Perlu sedikit peningkatan di komunikasi tim
PR03281,E0656,2026-S1,3.92,Stabil dan dapat diandalkan
PR03282,E0657,2023-S2,3.64,Stabil dan dapat diandalkan
PR03283,E0657,2024-S1,3.7,"Kinerja baik, memenuhi target"
PR03284,E0657,2024-S2,3.43,"Kinerja cukup, ada ruang perbaikan"
PR03285,E0657,2025-S1,3.38,Perlu peningkatan konsistensi
PR03286,E0657,2025-S2,3.58,Stabil dan dapat diandalkan
PR03287,E0657,2026-S1,3.34,"Kinerja cukup, ada ruang perbaikan"
PR03288,E0658,2024-S2,2.29,"Kinerja di bawah standar, perlu coaching intensif"
PR03289,E0658,2025-S1,2.71,Perlu peningkatan konsistensi
PR03290,E0658,2025-S2,2.44,"Kinerja di bawah standar, perlu coaching intensif"
PR03291,E0658,2026-S1,2.68,Perlu peningkatan konsistensi
PR03292,E0659,2023-S2,2.77,Perlu peningkatan konsistensi
PR03293,E0659,2024-S1,2.55,Beberapa target belum tercapai
PR03294,E0659,2024-S2,2.51,"Kinerja cukup, ada ruang perbaikan"
PR03295,E0659,2025-S1,2.86,Beberapa target belum tercapai
PR03296,E0659,2025-S2,3.05,"Kinerja cukup, ada ruang perbaikan"
PR03297,E0659,2026-S1,2.45,Beberapa keluhan terkait kedisiplinan
PR03298,E0660,2023-S2,3.01,Beberapa target belum tercapai
PR03299,E0660,2024-S1,3.07,Beberapa target belum tercapai
PR03300,E0660,2024-S2,2.69,Perlu peningkatan konsistensi
PR03301,E0661,2024-S1,1.82,Perlu evaluasi lebih lanjut
PR03302,E0661,2024-S2,1.96,Beberapa keluhan terkait kedisiplinan
PR03303,E0661,2025-S1,2.47,Beberapa keluhan terkait kedisiplinan
PR03304,E0661,2025-S2,1.63,Perlu evaluasi lebih lanjut
PR03305,E0661,2026-S1,1.9,"Kinerja di bawah standar, perlu coaching intensif"
PR03306,E0662,2023-S2,4.54,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR03307,E0662,2024-S1,4.51,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR03308,E0662,2024-S2,4.57,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR03309,E0662,2025-S1,4.34,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR03310,E0662,2025-S2,4.45,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR03311,E0662,2026-S1,4.83,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR03312,E0663,2023-S2,3.69,"Kinerja baik, memenuhi target"
PR03313,E0663,2024-S1,3.8,Perlu sedikit peningkatan di komunikasi tim
PR03314,E0663,2024-S2,3.48,"Kinerja cukup, ada ruang perbaikan"
PR03315,E0663,2025-S1,3.58,Stabil dan dapat diandalkan
PR03316,E0663,2025-S2,3.58,Stabil dan dapat diandalkan
PR03317,E0663,2026-S1,3.53,"Kinerja baik, memenuhi target"
PR03318,E0664,2023-S2,3.75,Stabil dan dapat diandalkan
PR03319,E0664,2024-S1,3.57,Stabil dan dapat diandalkan
PR03320,E0664,2024-S2,3.77,Perlu sedikit peningkatan di komunikasi tim
PR03321,E0664,2025-S1,3.75,"Kinerja baik, memenuhi target"
PR03322,E0664,2025-S2,3.91,"Kinerja baik, memenuhi target"
PR03323,E0664,2026-S1,3.64,Perlu sedikit peningkatan di komunikasi tim
PR03324,E0665,2023-S2,4.66,"Sangat diandalkan tim, guest feedback positif"
PR03325,E0665,2024-S1,5.0,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR03326,E0665,2024-S2,5.0,"Sangat diandalkan tim, guest feedback positif"
PR03327,E0665,2025-S1,4.6,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR03328,E0665,2025-S2,4.9,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR03329,E0665,2026-S1,4.76,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR03330,E0666,2023-S2,3.23,"Kinerja cukup, ada ruang perbaikan"
PR03331,E0666,2024-S1,3.01,Perlu peningkatan konsistensi
PR03332,E0666,2024-S2,3.15,Perlu peningkatan konsistensi
PR03333,E0666,2025-S1,3.11,"Kinerja cukup, ada ruang perbaikan"
PR03334,E0666,2025-S2,2.9,Beberapa target belum tercapai
PR03335,E0666,2026-S1,3.21,"Kinerja cukup, ada ruang perbaikan"
PR03336,E0667,2024-S1,3.78,Stabil dan dapat diandalkan
PR03337,E0667,2024-S2,3.67,"Kinerja baik, memenuhi target"
PR03338,E0667,2025-S1,3.57,Stabil dan dapat diandalkan
PR03339,E0667,2025-S2,3.57,Perlu sedikit peningkatan di komunikasi tim
PR03340,E0667,2026-S1,3.64,Stabil dan dapat diandalkan
PR03341,E0668,2023-S2,4.4,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR03342,E0668,2024-S1,4.26,"Kinerja baik, memenuhi target"
PR03343,E0668,2024-S2,4.34,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR03344,E0668,2025-S1,4.06,Stabil dan dapat diandalkan
PR03345,E0668,2025-S2,4.02,"Kinerja baik, memenuhi target"
PR03346,E0668,2026-S1,4.15,"Kinerja baik, memenuhi target"
PR03347,E0669,2023-S2,3.52,"Kinerja baik, memenuhi target"
PR03348,E0669,2024-S1,2.98,"Kinerja cukup, ada ruang perbaikan"
PR03349,E0669,2024-S2,3.27,"Kinerja cukup, ada ruang perbaikan"
PR03350,E0669,2025-S1,3.28,Beberapa target belum tercapai
PR03351,E0669,2025-S2,3.51,"Kinerja baik, memenuhi target"
PR03352,E0669,2026-S1,2.98,Perlu peningkatan konsistensi
PR03353,E0670,2023-S2,3.98,Perlu sedikit peningkatan di komunikasi tim
PR03354,E0670,2024-S1,4.1,"Kinerja baik, memenuhi target"
PR03355,E0670,2024-S2,3.75,Perlu sedikit peningkatan di komunikasi tim
PR03356,E0670,2025-S1,3.8,"Kinerja baik, memenuhi target"
PR03357,E0670,2025-S2,3.89,Stabil dan dapat diandalkan
PR03358,E0670,2026-S1,3.78,Stabil dan dapat diandalkan
PR03359,E0671,2023-S2,2.82,Perlu peningkatan konsistensi
PR03360,E0671,2024-S1,3.58,"Kinerja baik, memenuhi target"
PR03361,E0671,2024-S2,3.15,"Kinerja cukup, ada ruang perbaikan"
PR03362,E0671,2025-S1,3.13,"Kinerja cukup, ada ruang perbaikan"
PR03363,E0671,2025-S2,3.16,"Kinerja cukup, ada ruang perbaikan"
PR03364,E0671,2026-S1,3.65,Perlu sedikit peningkatan di komunikasi tim
PR03365,E0672,2023-S2,2.82,Beberapa target belum tercapai
PR03366,E0672,2024-S1,2.76,"Kinerja cukup, ada ruang perbaikan"
PR03367,E0672,2024-S2,2.84,Perlu peningkatan konsistensi
PR03368,E0672,2025-S1,3.25,Beberapa target belum tercapai
PR03369,E0672,2025-S2,3.33,Perlu peningkatan konsistensi
PR03370,E0672,2026-S1,2.82,Perlu peningkatan konsistensi
PR03371,E0673,2023-S2,4.03,"Kinerja baik, memenuhi target"
PR03372,E0673,2024-S1,3.93,Perlu sedikit peningkatan di komunikasi tim
PR03373,E0673,2024-S2,3.82,"Kinerja baik, memenuhi target"
PR03374,E0673,2025-S1,3.71,Perlu sedikit peningkatan di komunikasi tim
PR03375,E0673,2025-S2,3.71,Stabil dan dapat diandalkan
PR03376,E0673,2026-S1,3.8,Perlu sedikit peningkatan di komunikasi tim
PR03377,E0674,2023-S2,3.53,"Kinerja baik, memenuhi target"
PR03378,E0674,2024-S1,3.58,"Kinerja baik, memenuhi target"
PR03379,E0674,2024-S2,4.08,Stabil dan dapat diandalkan
PR03380,E0674,2025-S1,3.67,Perlu sedikit peningkatan di komunikasi tim
PR03381,E0674,2025-S2,3.74,Perlu sedikit peningkatan di komunikasi tim
PR03382,E0674,2026-S1,3.68,Stabil dan dapat diandalkan
PR03383,E0675,2023-S2,3.49,"Kinerja cukup, ada ruang perbaikan"
PR03384,E0675,2024-S1,3.84,"Kinerja baik, memenuhi target"
PR03385,E0675,2024-S2,3.7,"Kinerja baik, memenuhi target"
PR03386,E0675,2025-S1,4.13,Perlu sedikit peningkatan di komunikasi tim
PR03387,E0675,2025-S2,3.91,"Kinerja baik, memenuhi target"
PR03388,E0675,2026-S1,3.85,Perlu sedikit peningkatan di komunikasi tim
PR03389,E0676,2025-S2,3.91,Perlu sedikit peningkatan di komunikasi tim
PR03390,E0676,2026-S1,3.51,Stabil dan dapat diandalkan
PR03391,E0677,2023-S2,3.78,Stabil dan dapat diandalkan
PR03392,E0677,2024-S1,3.59,Perlu sedikit peningkatan di komunikasi tim
PR03393,E0677,2024-S2,3.6,Perlu sedikit peningkatan di komunikasi tim
PR03394,E0677,2025-S1,3.67,Perlu sedikit peningkatan di komunikasi tim
PR03395,E0677,2025-S2,3.43,"Kinerja cukup, ada ruang perbaikan"
PR03396,E0677,2026-S1,3.79,Stabil dan dapat diandalkan
PR03397,E0678,2025-S1,2.93,Perlu peningkatan konsistensi
PR03398,E0678,2025-S2,2.94,Perlu peningkatan konsistensi
PR03399,E0678,2026-S1,3.06,Beberapa target belum tercapai
PR03400,E0679,2023-S2,4.62,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR03401,E0679,2024-S1,4.38,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR03402,E0679,2024-S2,4.3,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR03403,E0679,2025-S1,4.6,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR03404,E0679,2025-S2,4.36,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR03405,E0679,2026-S1,4.69,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR03406,E0680,2023-S2,3.99,Perlu sedikit peningkatan di komunikasi tim
PR03407,E0680,2024-S1,3.74,Stabil dan dapat diandalkan
PR03408,E0680,2024-S2,4.46,"Sangat diandalkan tim, guest feedback positif"
PR03409,E0680,2025-S1,3.8,"Kinerja baik, memenuhi target"
PR03410,E0680,2025-S2,4.08,Perlu sedikit peningkatan di komunikasi tim
PR03411,E0680,2026-S1,3.72,Stabil dan dapat diandalkan
PR03412,E0681,2023-S2,4.18,Stabil dan dapat diandalkan
PR03413,E0681,2024-S1,4.22,Perlu sedikit peningkatan di komunikasi tim
PR03414,E0681,2024-S2,4.15,"Kinerja baik, memenuhi target"
PR03415,E0681,2025-S1,4.52,"Sangat diandalkan tim, guest feedback positif"
PR03416,E0681,2025-S2,4.36,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR03417,E0681,2026-S1,4.13,"Kinerja baik, memenuhi target"
PR03418,E0682,2023-S2,3.44,Beberapa target belum tercapai
PR03419,E0682,2024-S1,3.72,Stabil dan dapat diandalkan
PR03420,E0682,2024-S2,3.27,"Kinerja cukup, ada ruang perbaikan"
PR03421,E0682,2025-S1,3.41,"Kinerja cukup, ada ruang perbaikan"
PR03422,E0682,2025-S2,3.5,Perlu sedikit peningkatan di komunikasi tim
PR03423,E0682,2026-S1,3.29,"Kinerja cukup, ada ruang perbaikan"
PR03424,E0683,2023-S2,3.5,Perlu sedikit peningkatan di komunikasi tim
PR03425,E0683,2024-S1,3.67,Perlu sedikit peningkatan di komunikasi tim
PR03426,E0683,2024-S2,3.52,Perlu sedikit peningkatan di komunikasi tim
PR03427,E0683,2025-S1,3.48,Perlu peningkatan konsistensi
PR03428,E0683,2025-S2,3.42,Perlu peningkatan konsistensi
PR03429,E0683,2026-S1,3.63,Perlu sedikit peningkatan di komunikasi tim
PR03430,E0684,2023-S2,3.22,"Kinerja cukup, ada ruang perbaikan"
PR03431,E0684,2024-S1,3.34,Beberapa target belum tercapai
PR03432,E0684,2024-S2,3.0,Beberapa target belum tercapai
PR03433,E0684,2025-S1,3.27,Perlu peningkatan konsistensi
PR03434,E0684,2025-S2,3.22,"Kinerja cukup, ada ruang perbaikan"
PR03435,E0684,2026-S1,3.35,Beberapa target belum tercapai
PR03436,E0685,2023-S2,3.7,"Kinerja baik, memenuhi target"
PR03437,E0685,2024-S1,3.94,"Kinerja baik, memenuhi target"
PR03438,E0685,2024-S2,3.81,"Kinerja baik, memenuhi target"
PR03439,E0685,2025-S1,3.86,Stabil dan dapat diandalkan
PR03440,E0685,2025-S2,3.79,Stabil dan dapat diandalkan
PR03441,E0685,2026-S1,3.51,Stabil dan dapat diandalkan
PR03442,E0686,2023-S2,2.5,"Kinerja cukup, ada ruang perbaikan"
PR03443,E0686,2024-S1,2.57,Beberapa target belum tercapai
PR03444,E0686,2024-S2,3.1,"Kinerja cukup, ada ruang perbaikan"
PR03445,E0686,2025-S1,2.45,Perlu evaluasi lebih lanjut
PR03446,E0686,2025-S2,2.8,"Kinerja cukup, ada ruang perbaikan"
PR03447,E0686,2026-S1,2.46,Perlu evaluasi lebih lanjut
PR03448,E0687,2023-S2,3.76,"Kinerja baik, memenuhi target"
PR03449,E0687,2024-S1,3.54,Perlu sedikit peningkatan di komunikasi tim
PR03450,E0687,2024-S2,3.83,Perlu sedikit peningkatan di komunikasi tim
PR03451,E0687,2025-S1,3.88,Perlu sedikit peningkatan di komunikasi tim
PR03452,E0687,2025-S2,4.1,"Kinerja baik, memenuhi target"
PR03453,E0687,2026-S1,3.94,Perlu sedikit peningkatan di komunikasi tim
PR03454,E0688,2023-S2,3.32,"Kinerja cukup, ada ruang perbaikan"
PR03455,E0688,2024-S1,3.8,Perlu sedikit peningkatan di komunikasi tim
PR03456,E0688,2024-S2,3.47,"Kinerja cukup, ada ruang perbaikan"
PR03457,E0688,2025-S1,3.62,Perlu sedikit peningkatan di komunikasi tim
PR03458,E0688,2025-S2,3.54,"Kinerja baik, memenuhi target"
PR03459,E0688,2026-S1,3.69,Perlu sedikit peningkatan di komunikasi tim
PR03460,E0689,2023-S2,3.41,Beberapa target belum tercapai
PR03461,E0689,2024-S1,3.48,Perlu peningkatan konsistensi
PR03462,E0689,2024-S2,3.52,Perlu sedikit peningkatan di komunikasi tim
PR03463,E0689,2025-S1,3.52,"Kinerja baik, memenuhi target"
PR03464,E0689,2025-S2,3.48,Beberapa target belum tercapai
PR03465,E0689,2026-S1,3.37,Beberapa target belum tercapai
PR03466,E0690,2026-S1,3.44,Perlu peningkatan konsistensi
PR03467,E0691,2025-S2,3.57,Stabil dan dapat diandalkan
PR03468,E0691,2026-S1,3.73,"Kinerja baik, memenuhi target"
PR03469,E0692,2023-S2,2.95,Beberapa target belum tercapai
PR03470,E0692,2024-S1,3.03,"Kinerja cukup, ada ruang perbaikan"
PR03471,E0693,2023-S2,3.47,Perlu peningkatan konsistensi
PR03472,E0693,2024-S1,3.47,"Kinerja cukup, ada ruang perbaikan"
PR03473,E0693,2024-S2,3.08,Perlu peningkatan konsistensi
PR03474,E0693,2025-S1,3.39,Beberapa target belum tercapai
PR03475,E0693,2025-S2,3.61,"Kinerja baik, memenuhi target"
PR03476,E0693,2026-S1,3.45,Perlu peningkatan konsistensi
PR03477,E0694,2024-S1,4.17,Perlu sedikit peningkatan di komunikasi tim
PR03478,E0694,2024-S2,3.9,"Kinerja baik, memenuhi target"
PR03479,E0694,2025-S1,4.24,Perlu sedikit peningkatan di komunikasi tim
PR03480,E0694,2025-S2,4.22,Perlu sedikit peningkatan di komunikasi tim
PR03481,E0694,2026-S1,4.07,"Kinerja baik, memenuhi target"
PR03482,E0695,2023-S2,3.48,Perlu peningkatan konsistensi
PR03483,E0695,2024-S1,3.54,Perlu sedikit peningkatan di komunikasi tim
PR03484,E0695,2024-S2,3.51,Stabil dan dapat diandalkan
PR03485,E0695,2025-S1,3.6,"Kinerja baik, memenuhi target"
PR03486,E0695,2025-S2,3.77,Stabil dan dapat diandalkan
PR03487,E0695,2026-S1,3.67,Stabil dan dapat diandalkan
PR03488,E0696,2023-S2,2.95,"Kinerja cukup, ada ruang perbaikan"
PR03489,E0696,2024-S1,3.22,Beberapa target belum tercapai
PR03490,E0696,2024-S2,2.76,Beberapa target belum tercapai
PR03491,E0697,2023-S2,3.6,Perlu sedikit peningkatan di komunikasi tim
PR03492,E0697,2024-S1,3.89,"Kinerja baik, memenuhi target"
PR03493,E0697,2024-S2,3.93,"Kinerja baik, memenuhi target"
PR03494,E0697,2025-S1,3.68,"Kinerja baik, memenuhi target"
PR03495,E0697,2025-S2,3.53,Perlu sedikit peningkatan di komunikasi tim
PR03496,E0697,2026-S1,3.57,Stabil dan dapat diandalkan
PR03497,E0699,2023-S2,3.01,Perlu peningkatan konsistensi
PR03498,E0699,2024-S1,3.24,Beberapa target belum tercapai
PR03499,E0699,2024-S2,3.41,Beberapa target belum tercapai
PR03500,E0699,2025-S1,3.28,"Kinerja cukup, ada ruang perbaikan"
PR03501,E0699,2025-S2,3.3,Beberapa target belum tercapai
PR03502,E0699,2026-S1,3.21,"Kinerja cukup, ada ruang perbaikan"
PR03503,E0700,2026-S1,3.13,Beberapa target belum tercapai
PR03504,E0701,2023-S2,4.2,Perlu sedikit peningkatan di komunikasi tim
PR03505,E0701,2024-S1,4.32,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR03506,E0701,2024-S2,4.06,"Kinerja baik, memenuhi target"
PR03507,E0701,2025-S1,3.84,Perlu sedikit peningkatan di komunikasi tim
PR03508,E0701,2025-S2,3.94,Perlu sedikit peningkatan di komunikasi tim
PR03509,E0701,2026-S1,4.05,Stabil dan dapat diandalkan
PR03510,E0702,2023-S2,3.53,"Kinerja baik, memenuhi target"
PR03511,E0702,2024-S1,2.95,Beberapa target belum tercapai
PR03512,E0702,2024-S2,3.1,Perlu peningkatan konsistensi
PR03513,E0702,2025-S1,3.44,Perlu peningkatan konsistensi
PR03514,E0702,2025-S2,3.24,Perlu peningkatan konsistensi
