waste_id,outlet_id,date,ingredient_id,quantity_wasted,reason
WS0078575,OUT013,2023-10-27,ING016,0.022,spillage
WS0078576,OUT016,2025-01-30,ING002,0.026,overproduction
WS0078577,OUT001,2025-08-11,ING001,0.184,expired
WS0078578,OUT014,2026-05-01,ING029,0.006,spillage
WS0078579,OUT007,2023-12-23,ING026,0.274,expired
WS0078580,OUT010,2025-01-04,ING027,0.2,overproduction
WS0078581,OUT017,2024-08-23,ING017,0.002,expired
WS0078582,OUT011,2024-07-26,ING024,0.025,expired
WS0078583,OUT009,2024-04-04,ING014,0.11,spillage
WS0078584,OUT006,2025-06-09,ING027,0.432,overproduction
WS0078585,OUT017,2024-10-26,ING013,0.009,overproduction
WS0078586,OUT004,2025-02-01,ING011,0.001,expired
WS0078587,OUT009,2024-02-23,ING027,0.143,spillage
WS0078588,OUT002,2024-02-12,ING015,0.008,expired
WS0078589,OUT001,2026-06-02,ING011,0.086,overproduction
WS0078590,OUT004,2023-09-15,ING003,0.015,overproduction
WS0078591,OUT005,2025-01-08,ING007,0.096,overproduction
WS0078592,OUT009,2024-07-16,ING010,0.028,overproduction
WS0078593,OUT014,2024-11-04,ING027,0.026,overproduction
WS0078594,OUT014,2023-09-05,ING022,0.03,overproduction
WS0078595,OUT004,2025-11-11,ING010,0.007,expired
WS0078596,OUT001,2025-02-28,ING003,0.796,overproduction
WS0078597,OUT012,2023-10-21,ING010,0.054,expired
WS0078598,OUT012,2025-07-11,ING019,0.127,spillage
WS0078599,OUT002,2025-10-01,ING022,0.231,expired
WS0078600,OUT016,2025-01-23,ING028,0.039,expired
WS0078601,OUT010,2024-02-16,ING024,0.073,spillage
WS0078602,OUT013,2024-08-24,ING019,0.072,spillage
WS0078603,OUT011,2025-11-27,ING011,0.01,expired
WS0078604,OUT005,2025-06-01,ING006,0.16,expired
WS0078605,OUT017,2024-04-13,ING024,0.025,expired
WS0078606,OUT015,2025-06-27,ING001,0.175,spillage
WS0078607,OUT005,2024-08-14,ING020,0.066,overproduction
WS0078608,OUT005,2024-04-22,ING026,0.033,expired
WS0078609,OUT009,2023-09-15,ING020,0.041,spillage
WS0078610,OUT001,2026-01-26,ING006,0.208,expired
WS0078611,OUT007,2024-05-24,ING007,0.019,overproduction
WS0078612,OUT005,2024-08-19,ING027,0.294,overproduction
WS0078613,OUT008,2023-11-28,ING029,0.002,overproduction
WS0078614,OUT007,2024-12-30,ING030,0.002,overproduction
WS0078615,OUT004,2025-03-08,ING030,0.004,spillage
WS0078616,OUT002,2024-06-06,ING027,0.583,expired
WS0078617,OUT009,2024-08-20,ING017,0.003,expired
WS0078618,OUT013,2024-07-02,ING013,0.029,overproduction
WS0078619,OUT002,2025-11-07,ING016,0.011,overproduction
WS0078620,OUT015,2025-05-29,ING017,0.001,overproduction
WS0078621,OUT007,2025-08-24,ING009,0.034,expired
WS0078622,OUT012,2025-03-17,ING018,0.075,spillage
WS0078623,OUT016,2026-06-28,ING024,0.012,spillage
WS0078624,OUT004,2023-10-23,ING012,0.002,spillage
WS0078625,OUT007,2025-10-14,ING016,0.021,expired
WS0078626,OUT010,2025-03-04,ING022,0.032,expired
WS0078627,OUT008,2024-07-09,ING025,0.023,overproduction
WS0078628,OUT011,2025-05-13,ING009,0.023,expired
WS0078629,OUT015,2026-05-27,ING009,0.089,expired
WS0078630,OUT008,2025-07-25,ING012,0.018,overproduction
WS0078631,OUT004,2025-07-06,ING027,0.026,overproduction
WS0078632,OUT017,2024-07-29,ING029,0.007,overproduction
WS0078633,OUT001,2023-10-18,ING026,0.095,overproduction
WS0078634,OUT002,2025-03-05,ING020,0.013,overproduction
WS0078635,OUT012,2023-07-31,ING017,0.001,overproduction
WS0078636,OUT008,2023-07-17,ING016,0.006,overproduction
WS0078637,OUT016,2025-10-27,ING023,0.019,expired
WS0078638,OUT015,2024-12-05,ING024,0.052,overproduction
WS0078639,OUT008,2025-05-02,ING014,0.002,spillage
WS0078640,OUT010,2026-06-29,ING011,0.014,overproduction
WS0078641,OUT002,2023-11-29,ING020,0.002,overproduction
WS0078642,OUT001,2026-02-28,ING030,0.05,expired
WS0078643,OUT016,2025-04-13,ING022,0.06,spillage
WS0078644,OUT014,2026-06-28,ING030,0.004,overproduction
WS0078645,OUT009,2026-03-31,ING008,0.022,expired
WS0078646,OUT008,2025-01-11,ING007,0.012,spillage
WS0078647,OUT015,2024-12-19,ING005,0.038,expired
WS0078648,OUT013,2025-04-16,ING013,0.018,overproduction
WS0078649,OUT010,2024-02-07,ING027,0.16,spillage
WS0078650,OUT004,2025-08-18,ING003,0.174,overproduction
WS0078651,OUT015,2025-04-15,ING010,0.022,expired
WS0078652,OUT010,2025-08-14,ING010,0.012,overproduction
WS0078653,OUT015,2025-01-04,ING010,0.056,expired
WS0078654,OUT010,2023-12-23,ING019,0.028,overproduction
WS0078655,OUT010,2024-02-02,ING013,0.008,expired
WS0078656,OUT006,2025-03-24,ING018,0.013,overproduction
WS0078657,OUT008,2024-06-22,ING028,0.019,spillage
WS0078658,OUT003,2024-08-22,ING019,0.102,spillage
WS0078659,OUT010,2024-09-29,ING025,0.027,expired
WS0078660,OUT004,2025-02-10,ING007,0.01,overproduction
WS0078661,OUT001,2024-10-21,ING002,0.089,overproduction
WS0078662,OUT007,2024-04-28,ING028,0.052,overproduction
WS0078663,OUT011,2024-03-27,ING013,0.022,expired
WS0078664,OUT004,2024-05-21,ING009,0.017,expired
WS0078665,OUT016,2023-11-05,ING023,0.046,overproduction
WS0078666,OUT004,2025-07-25,ING022,0.093,spillage
WS0078667,OUT012,2026-01-25,ING026,0.089,expired
WS0078668,OUT004,2023-09-04,ING002,0.005,overproduction
WS0078669,OUT004,2026-01-05,ING016,0.003,expired
WS0078670,OUT005,2026-01-18,ING001,0.33,overproduction
WS0078671,OUT008,2025-08-30,ING008,0.003,overproduction
WS0078672,OUT010,2024-04-22,ING020,0.005,overproduction
WS0078673,OUT005,2025-12-11,ING020,0.018,spillage
WS0078674,OUT006,2024-01-05,ING015,0.04,expired
WS0078675,OUT009,2025-03-25,ING010,0.035,expired
WS0078676,OUT012,2024-10-24,ING005,0.115,expired
WS0078677,OUT017,2025-10-23,ING012,0.008,expired
WS0078678,OUT010,2026-03-05,ING023,0.019,expired
WS0078679,OUT012,2024-07-23,ING024,0.092,spillage
WS0078680,OUT005,2024-05-29,ING011,0.121,overproduction
WS0078681,OUT017,2024-11-01,ING027,0.014,overproduction
WS0078682,OUT012,2025-03-19,ING027,0.043,spillage
WS0078683,OUT012,2025-01-03,ING010,0.091,spillage
WS0078684,OUT001,2024-12-04,ING028,0.052,overproduction
WS0078685,OUT004,2025-06-15,ING028,0.021,expired
WS0078686,OUT008,2024-01-03,ING012,0.01,overproduction
WS0078687,OUT012,2024-02-15,ING012,0.02,overproduction
WS0078688,OUT016,2024-12-01,ING015,0.007,overproduction
WS0078689,OUT008,2026-03-19,ING020,0.005,overproduction
WS0078690,OUT010,2024-10-18,ING015,0.003,expired
WS0078691,OUT004,2023-07-22,ING002,0.01,expired
WS0078692,OUT001,2023-08-26,ING004,0.104,expired
WS0078693,OUT012,2025-05-24,ING003,0.292,overproduction
WS0078694,OUT010,2023-10-12,ING018,0.026,overproduction
WS0078695,OUT002,2024-11-28,ING020,0.001,overproduction
WS0078696,OUT012,2024-02-26,ING015,0.013,overproduction
WS0078697,OUT013,2025-01-22,ING024,0.13,overproduction
WS0078698,OUT009,2024-03-06,ING007,0.021,overproduction
WS0078699,OUT010,2026-02-13,ING028,0.078,spillage
WS0078700,OUT006,2024-01-11,ING011,0.084,overproduction
WS0078701,OUT009,2024-11-19,ING003,0.236,spillage
WS0078702,OUT014,2025-04-25,ING001,0.015,expired
WS0078703,OUT012,2025-10-29,ING006,0.086,overproduction
WS0078704,OUT001,2023-09-24,ING008,0.024,overproduction
WS0078705,OUT005,2024-04-28,ING012,0.057,overproduction
WS0078706,OUT004,2024-08-23,ING022,0.065,spillage
WS0078707,OUT002,2023-10-14,ING017,0.003,spillage
WS0078708,OUT017,2024-01-27,ING001,0.026,overproduction
WS0078709,OUT017,2024-07-23,ING018,0.011,overproduction
WS0078710,OUT010,2024-07-23,ING015,0.005,overproduction
WS0078711,OUT007,2026-02-14,ING021,0.002,spillage
WS0078712,OUT015,2024-10-04,ING011,0.112,spillage
WS0078713,OUT014,2024-10-14,ING011,0.018,expired
WS0078714,OUT013,2025-03-20,ING016,0.006,expired
WS0078715,OUT010,2025-05-07,ING014,0.01,overproduction
WS0078716,OUT003,2023-10-23,ING020,0.012,spillage
WS0078717,OUT015,2024-12-10,ING030,0.016,overproduction
WS0078718,OUT009,2024-08-01,ING021,0.004,expired
WS0078719,OUT015,2026-05-08,ING020,0.007,expired
WS0078720,OUT010,2025-07-03,ING014,0.016,overproduction
WS0078721,OUT001,2023-09-18,ING003,0.264,expired
WS0078722,OUT003,2026-05-02,ING019,0.044,overproduction
WS0078723,OUT003,2024-09-11,ING027,0.349,overproduction
WS0078724,OUT004,2025-11-07,ING015,0.005,spillage
WS0078725,OUT002,2023-12-23,ING016,0.008,overproduction
WS0078726,OUT003,2026-05-26,ING014,0.043,overproduction
WS0078727,OUT010,2024-07-03,ING006,0.003,expired
WS0078728,OUT010,2025-11-09,ING023,0.008,spillage
WS0078729,OUT004,2026-04-26,ING018,0.024,overproduction
WS0078730,OUT008,2024-10-05,ING019,0.017,spillage
WS0078731,OUT009,2026-02-07,ING004,0.114,overproduction
WS0078732,OUT016,2023-11-08,ING002,0.005,spillage
WS0078733,OUT009,2025-07-12,ING022,0.075,overproduction
WS0078734,OUT013,2025-01-02,ING021,0.015,expired
WS0078735,OUT012,2026-01-24,ING012,0.045,overproduction
WS0078736,OUT014,2024-07-03,ING012,0.004,spillage
WS0078737,OUT017,2025-07-27,ING028,0.014,spillage
WS0078738,OUT008,2025-11-22,ING007,0.013,expired
WS0078739,OUT007,2026-05-05,ING017,0.005,expired
WS0078740,OUT010,2024-10-27,ING023,0.034,overproduction
WS0078741,OUT017,2026-06-03,ING016,0.002,overproduction
WS0078742,OUT001,2023-10-13,ING013,0.133,overproduction
WS0078743,OUT009,2025-04-19,ING030,0.024,overproduction
WS0078744,OUT010,2025-10-16,ING009,0.017,overproduction
WS0078745,OUT006,2024-10-28,ING006,0.008,overproduction
WS0078746,OUT006,2024-05-06,ING009,0.044,overproduction
WS0078747,OUT012,2024-06-02,ING003,0.313,spillage
WS0078748,OUT006,2024-05-03,ING016,0.025,spillage
WS0078749,OUT001,2024-08-10,ING004,0.136,overproduction
WS0078750,OUT001,2026-04-29,ING030,0.057,expired
WS0078751,OUT013,2026-06-20,ING020,0.011,overproduction
WS0078752,OUT004,2024-06-07,ING009,0.012,overproduction
WS0078753,OUT016,2024-02-28,ING011,0.009,expired
WS0078754,OUT009,2025-11-30,ING018,0.131,spillage
WS0078755,OUT014,2025-01-02,ING009,0.005,overproduction
WS0078756,OUT009,2026-03-19,ING019,0.072,spillage
WS0078757,OUT016,2024-10-03,ING003,0.007,overproduction
WS0078758,OUT014,2026-02-16,ING025,0.018,expired
WS0078759,OUT001,2025-03-12,ING013,0.183,expired
WS0078760,OUT017,2024-04-09,ING014,0.002,expired
WS0078761,OUT013,2025-05-26,ING017,0.002,overproduction
WS0078762,OUT016,2025-10-30,ING026,0.007,expired
WS0078763,OUT015,2026-03-28,ING030,0.008,overproduction
WS0078764,OUT008,2025-11-17,ING018,0.017,spillage
WS0078765,OUT015,2026-05-18,ING015,0.014,overproduction
WS0078766,OUT009,2025-11-02,ING010,0.04,overproduction
WS0078767,OUT001,2026-03-20,ING013,0.085,spillage
WS0078768,OUT006,2025-07-08,ING016,0.024,overproduction
WS0078769,OUT015,2025-08-15,ING021,0.006,overproduction
WS0078770,OUT017,2025-07-21,ING009,0.013,overproduction
WS0078771,OUT002,2025-05-18,ING022,0.105,overproduction
WS0078772,OUT003,2026-01-31,ING018,0.048,overproduction
WS0078773,OUT011,2024-06-18,ING015,0.003,expired
WS0078774,OUT001,2024-07-27,ING018,0.457,spillage
WS0078775,OUT001,2024-12-12,ING021,0.025,spillage
WS0078776,OUT009,2025-08-14,ING024,0.273,overproduction
WS0078777,OUT002,2026-01-30,ING018,0.052,overproduction
WS0078778,OUT014,2025-05-28,ING003,0.033,expired
WS0078779,OUT009,2026-04-15,ING027,0.049,overproduction
WS0078780,OUT012,2025-04-20,ING009,0.061,expired
WS0078781,OUT004,2025-05-13,ING007,0.013,expired
WS0078782,OUT017,2024-08-21,ING018,0.004,spillage
WS0078783,OUT004,2024-12-01,ING024,0.026,spillage
WS0078784,OUT002,2024-11-19,ING028,0.017,overproduction
WS0078785,OUT008,2025-02-27,ING028,0.04,overproduction
WS0078786,OUT006,2023-08-20,ING030,0.006,overproduction
WS0078787,OUT012,2025-04-06,ING001,0.074,overproduction
WS0078788,OUT002,2024-12-30,ING030,0.002,spillage
WS0078789,OUT013,2026-06-28,ING010,0.036,overproduction
WS0078790,OUT008,2026-03-30,ING003,0.055,spillage
WS0078791,OUT002,2024-09-28,ING002,0.039,overproduction
WS0078792,OUT010,2024-03-26,ING023,0.067,overproduction
WS0078793,OUT015,2025-09-22,ING019,0.014,spillage
WS0078794,OUT016,2024-08-30,ING020,0.007,spillage
WS0078795,OUT008,2025-01-13,ING005,0.015,overproduction
WS0078796,OUT008,2025-05-11,ING019,0.047,expired
WS0078797,OUT017,2025-01-12,ING014,0.001,overproduction
WS0078798,OUT001,2023-07-10,ING028,0.08,expired
WS0078799,OUT009,2024-06-26,ING012,0.026,expired
WS0078800,OUT013,2025-07-07,ING010,0.016,expired
WS0078801,OUT015,2025-10-16,ING020,0.023,expired
WS0078802,OUT008,2024-02-21,ING003,0.08,overproduction
WS0078803,OUT004,2023-12-16,ING013,0.012,expired
WS0078804,OUT008,2024-09-29,ING010,0.005,spillage
WS0078805,OUT004,2026-03-03,ING015,0.002,expired
WS0078806,OUT006,2024-12-15,ING025,0.282,spillage
WS0078807,OUT004,2024-03-19,ING025,0.042,overproduction
WS0078808,OUT008,2023-07-18,ING013,0.008,spillage
WS0078809,OUT004,2026-06-17,ING008,0.002,overproduction
WS0078810,OUT015,2023-10-27,ING016,0.008,expired
WS0078811,OUT001,2026-05-26,ING011,0.174,overproduction
WS0078812,OUT010,2024-09-15,ING011,0.009,expired
WS0078813,OUT012,2026-02-20,ING007,0.039,expired
WS0078814,OUT003,2023-09-02,ING011,0.045,spillage
WS0078815,OUT003,2026-05-28,ING009,0.032,expired
WS0078816,OUT009,2024-10-24,ING017,0.001,spillage
WS0078817,OUT009,2024-10-24,ING024,0.112,overproduction
WS0078818,OUT004,2024-03-24,ING027,0.029,overproduction
WS0078819,OUT013,2025-11-15,ING028,0.026,spillage
WS0078820,OUT007,2025-02-06,ING029,0.01,overproduction
WS0078821,OUT003,2023-10-29,ING017,0.003,expired
WS0078822,OUT016,2024-06-27,ING021,0.003,overproduction
WS0078823,OUT017,2024-03-31,ING022,0.041,overproduction
WS0078824,OUT008,2025-02-16,ING024,0.068,expired
WS0078825,OUT007,2024-04-27,ING023,0.168,overproduction
WS0078826,OUT012,2024-11-01,ING028,0.101,expired
WS0078827,OUT016,2024-08-09,ING006,0.002,overproduction
WS0078828,OUT012,2023-11-23,ING008,0.007,overproduction
WS0078829,OUT001,2025-09-30,ING017,0.001,spillage
WS0078830,OUT009,2026-01-24,ING028,0.094,spillage
WS0078831,OUT007,2026-02-04,ING003,0.034,overproduction
WS0078832,OUT017,2024-10-26,ING025,0.024,spillage
WS0078833,OUT010,2024-08-14,ING002,0.009,overproduction
WS0078834,OUT010,2025-02-25,ING027,0.178,expired
WS0078835,OUT001,2025-12-24,ING021,0.008,overproduction
WS0078836,OUT009,2026-05-12,ING026,0.038,spillage
WS0078837,OUT003,2026-03-13,ING027,0.391,overproduction
WS0078838,OUT015,2025-07-17,ING008,0.018,expired
WS0078839,OUT005,2025-10-04,ING017,0.008,spillage
WS0078840,OUT012,2024-04-20,ING029,0.009,overproduction
WS0078841,OUT013,2024-11-04,ING030,0.001,overproduction
WS0078842,OUT013,2024-02-03,ING021,0.009,expired
WS0078843,OUT008,2025-09-28,ING002,0.066,spillage
WS0078844,OUT003,2025-02-01,ING018,0.065,overproduction
WS0078845,OUT002,2023-10-31,ING023,0.058,overproduction
WS0078846,OUT004,2025-10-30,ING013,0.005,expired
WS0078847,OUT009,2024-07-30,ING029,0.022,expired
WS0078848,OUT011,2023-09-17,ING003,0.015,expired
WS0078849,OUT001,2024-04-22,ING011,0.049,expired
WS0078850,OUT012,2023-09-18,ING026,0.016,overproduction
WS0078851,OUT015,2026-03-09,ING028,0.073,expired
WS0078852,OUT009,2024-12-26,ING026,0.023,expired
WS0078853,OUT007,2024-08-12,ING028,0.065,spillage
WS0078854,OUT007,2026-04-23,ING029,0.029,expired
WS0078855,OUT012,2026-06-11,ING029,0.066,spillage
WS0078856,OUT015,2026-02-27,ING003,0.459,overproduction
WS0078857,OUT012,2025-01-15,ING013,0.174,expired
WS0078858,OUT013,2024-07-23,ING014,0.035,expired
WS0078859,OUT015,2024-02-26,ING003,0.079,spillage
WS0078860,OUT005,2025-06-24,ING008,0.034,expired
WS0078861,OUT012,2024-02-15,ING028,0.045,overproduction
WS0078862,OUT005,2024-08-17,ING024,0.255,overproduction
WS0078863,OUT012,2026-01-16,ING004,0.108,expired
WS0078864,OUT016,2025-12-25,ING003,0.004,overproduction
WS0078865,OUT011,2025-11-25,ING027,0.052,expired
WS0078866,OUT009,2025-10-10,ING024,0.094,expired
WS0078867,OUT004,2025-05-15,ING030,0.01,overproduction
WS0078868,OUT012,2024-11-15,ING030,0.041,expired
WS0078869,OUT006,2026-05-30,ING020,0.046,expired
WS0078870,OUT009,2024-05-26,ING028,0.028,overproduction
WS0078871,OUT011,2025-01-15,ING027,0.017,spillage
WS0078872,OUT017,2026-04-17,ING018,0.017,overproduction
WS0078873,OUT003,2025-10-30,ING012,0.037,spillage
WS0078874,OUT009,2023-07-08,ING029,0.018,overproduction
WS0078875,OUT017,2024-10-23,ING016,0.003,expired
WS0078876,OUT001,2024-11-17,ING013,0.101,expired
WS0078877,OUT003,2026-06-08,ING010,0.007,overproduction
WS0078878,OUT012,2023-12-04,ING008,0.033,expired
WS0078879,OUT005,2024-07-03,ING030,0.069,spillage
WS0078880,OUT013,2023-11-16,ING011,0.023,expired
WS0078881,OUT009,2023-09-08,ING015,0.005,overproduction
WS0078882,OUT005,2023-10-18,ING003,0.379,spillage
WS0078883,OUT005,2024-07-17,ING001,0.377,expired
WS0078884,OUT014,2024-07-02,ING007,0.009,expired
WS0078885,OUT016,2025-11-01,ING014,0.026,overproduction
WS0078886,OUT015,2024-07-07,ING005,0.136,overproduction
WS0078887,OUT004,2023-11-19,ING028,0.006,overproduction
WS0078888,OUT006,2025-03-10,ING021,0.006,spillage
WS0078889,OUT015,2024-02-27,ING010,0.058,overproduction
WS0078890,OUT016,2025-05-22,ING027,0.093,expired
WS0078891,OUT009,2024-08-08,ING006,0.061,expired
WS0078892,OUT001,2026-04-20,ING021,0.02,overproduction
WS0078893,OUT006,2026-03-15,ING029,0.021,overproduction
WS0078894,OUT003,2024-11-05,ING030,0.003,spillage
WS0078895,OUT017,2025-10-06,ING010,0.004,overproduction
WS0078896,OUT009,2024-04-26,ING029,0.022,overproduction
WS0078897,OUT005,2026-01-10,ING024,0.333,overproduction
WS0078898,OUT008,2026-01-12,ING015,0.005,spillage
WS0078899,OUT004,2024-05-13,ING019,0.035,overproduction
WS0078900,OUT012,2025-12-02,ING009,0.137,spillage
WS0078901,OUT001,2026-06-24,ING012,0.06,spillage
WS0078902,OUT001,2025-12-21,ING029,0.031,overproduction
WS0078903,OUT011,2023-10-03,ING016,0.001,expired
WS0078904,OUT009,2025-07-23,ING018,0.36,overproduction
WS0078905,OUT011,2024-08-28,ING019,0.076,expired
WS0078906,OUT009,2023-08-18,ING007,0.019,overproduction
WS0078907,OUT015,2025-11-27,ING024,0.147,overproduction
WS0078908,OUT012,2024-08-31,ING007,0.086,overproduction
WS0078909,OUT006,2025-09-24,ING028,0.15,overproduction
WS0078910,OUT002,2026-06-09,ING016,0.008,overproduction
WS0078911,OUT010,2026-01-01,ING014,0.011,expired
WS0078912,OUT001,2025-03-02,ING005,0.054,spillage
WS0078913,OUT013,2025-01-04,ING029,0.009,overproduction
WS0078914,OUT002,2026-02-17,ING020,0.011,overproduction
WS0078915,OUT012,2023-10-05,ING015,0.017,expired
WS0078916,OUT011,2024-05-14,ING006,0.004,expired
WS0078917,OUT005,2025-12-02,ING003,0.681,overproduction
WS0078918,OUT006,2023-10-08,ING021,0.003,expired
WS0078919,OUT003,2025-09-04,ING019,0.103,spillage
WS0078920,OUT004,2023-12-06,ING002,0.024,expired
WS0078921,OUT001,2024-02-10,ING027,0.214,overproduction
WS0078922,OUT015,2024-03-14,ING008,0.015,overproduction
WS0078923,OUT005,2026-06-11,ING008,0.034,expired
WS0078924,OUT005,2024-08-04,ING027,0.127,overproduction
WS0078925,OUT005,2025-07-22,ING028,0.085,overproduction
WS0078926,OUT015,2025-05-30,ING014,0.03,overproduction
WS0078927,OUT012,2025-01-31,ING011,0.122,expired
WS0078928,OUT016,2023-10-25,ING009,0.004,overproduction
WS0078929,OUT001,2026-01-23,ING011,0.254,expired
WS0078930,OUT011,2024-07-15,ING015,0.002,spillage
WS0078931,OUT003,2026-06-13,ING006,0.005,overproduction
WS0078932,OUT010,2026-06-09,ING002,0.006,overproduction
WS0078933,OUT002,2023-08-01,ING009,0.04,overproduction
WS0078934,OUT014,2025-04-25,ING024,0.027,expired
WS0078935,OUT008,2025-02-12,ING025,0.046,overproduction
WS0078936,OUT013,2025-12-28,ING028,0.032,spillage
WS0078937,OUT003,2024-09-21,ING022,0.098,expired
WS0078938,OUT011,2024-01-08,ING017,0.003,spillage
WS0078939,OUT004,2024-01-16,ING022,0.078,expired
WS0078940,OUT016,2024-05-01,ING024,0.031,expired
WS0078941,OUT006,2025-10-04,ING015,0.026,expired
WS0078942,OUT005,2023-07-30,ING028,0.09,overproduction
WS0078943,OUT001,2025-11-13,ING003,0.598,spillage
WS0078944,OUT017,2024-08-31,ING011,0.003,overproduction
WS0078945,OUT001,2023-07-04,ING006,0.171,expired
WS0078946,OUT015,2023-10-18,ING001,0.109,overproduction
WS0078947,OUT013,2025-12-27,ING023,0.124,expired
WS0078948,OUT009,2023-10-29,ING013,0.012,overproduction
WS0078949,OUT012,2024-05-09,ING020,0.037,overproduction
WS0078950,OUT009,2026-03-12,ING012,0.047,spillage
WS0078951,OUT001,2024-10-31,ING015,0.047,overproduction
WS0078952,OUT006,2024-04-03,ING010,0.035,expired
WS0078953,OUT007,2023-12-19,ING024,0.396,expired
WS0078954,OUT008,2026-02-11,ING024,0.034,overproduction
WS0078955,OUT010,2023-09-14,ING030,0.002,expired
WS0078956,OUT001,2025-05-17,ING008,0.063,spillage
WS0078957,OUT005,2023-08-04,ING003,0.295,overproduction
WS0078958,OUT013,2023-09-12,ING026,0.081,expired
WS0078959,OUT017,2024-09-08,ING030,0.003,spillage
WS0078960,OUT001,2024-01-02,ING014,0.079,overproduction
WS0078961,OUT001,2026-02-17,ING012,0.105,overproduction
WS0078962,OUT006,2023-12-09,ING025,0.202,expired
WS0078963,OUT005,2025-05-04,ING027,0.204,expired
WS0078964,OUT001,2025-02-19,ING009,0.134,overproduction
WS0078965,OUT007,2024-08-06,ING015,0.02,expired
WS0078966,OUT006,2025-11-12,ING021,0.003,expired
WS0078967,OUT003,2025-08-01,ING013,0.084,overproduction
WS0078968,OUT004,2026-02-26,ING028,0.026,expired
WS0078969,OUT002,2025-07-04,ING024,0.104,spillage
WS0078970,OUT007,2025-01-31,ING021,0.004,spillage
